index,id,incognito,browser_id,visit_id,extension_session_uuid,process_id,window_id,tab_id,tab_opener_tab_id,frame_id,parent_frame_id,window_width,window_height,window_type,tab_width,tab_height,tab_cookie_store_id,uuid,url,transition_qualifiers,transition_type,before_navigate_event_ordinal,before_navigate_time_stamp,committed_event_ordinal,committed_time_stamp
67,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,0,-1.0,450,667,normal,450,582,firefox-default,aa2ea003-a148-44fe-b3d3-473f043f0697,https://www.travelandleisure.com/,"[""server_redirect""]",link,3502.0,2021-07-12T09:41:37.707Z,3506,2021-07-12T09:41:40.607Z
68,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483705,0.0,450,667,normal,450,582,firefox-default,3effadb7-2d50-4160-8d2c-b070e11118c1,https://us-u.openx.net/w/1.0/pd?plm=6&ph=eab9ff18-1f65-4a26-8531-cb990181cabb&gdpr=0,[],auto_subframe,3938.0,2021-07-12T09:41:58.286Z,3939,2021-07-12T09:41:58.288Z
69,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483706,0.0,450,667,normal,450,582,firefox-default,b181f017-fb8e-499a-b9e3-c3d100325585,https://acdn.adnxs.com/dmp/async_usersync.html,[],auto_subframe,3940.0,2021-07-12T09:41:58.296Z,3941,2021-07-12T09:41:58.298Z
70,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483707,0.0,450,667,normal,450,582,firefox-default,6af8cf7b-c0c9-4926-ac29-246578206e74,https://ads.pubmatic.com/AdServer/js/user_sync.html?kdntuid=1&p=158139,[],auto_subframe,3942.0,2021-07-12T09:41:58.300Z,3943,2021-07-12T09:41:58.301Z
71,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483708,0.0,450,667,normal,450,582,firefox-default,2d359420-d68e-4721-bf05-2a0bb5128f1a,https://js-sec.indexww.com/um/ixmatch.html,[],auto_subframe,3944.0,2021-07-12T09:41:58.321Z,3945,2021-07-12T09:41:58.330Z
72,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483709,0.0,450,667,normal,450,582,firefox-default,7211bf85-bed5-480a-af16-3b8aacfe0670,https://eus.rubiconproject.com/usync.html,[],auto_subframe,3946.0,2021-07-12T09:41:58.342Z,3947,2021-07-12T09:41:58.363Z
73,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483710,0.0,450,667,normal,450,582,firefox-default,46e6e96d-546a-4b03-b259-918451579bcf,https://b0a0df90f03df6a4f865d584d03f186e.safeframe.googlesyndication.com/safeframe/1-0-38/html/container.html,[],auto_subframe,4146.0,2021-07-12T09:42:08.333Z,4147,2021-07-12T09:42:08.377Z
74,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483711,0.0,450,667,normal,450,582,firefox-default,c07da046-1473-473c-abcb-b97af4f7bcfe,about:srcdoc,[],auto_subframe,4220.0,2021-07-12T09:42:16.217Z,4221,2021-07-12T09:42:16.251Z
75,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483712,0.0,450,667,normal,450,582,firefox-default,5fe3fdb2-2842-49b0-ae29-6aefbe3c34cd,https://b0a0df90f03df6a4f865d584d03f186e.safeframe.googlesyndication.com/safeframe/1-0-38/html/container.html,[],auto_subframe,4233.0,2021-07-12T09:42:17.812Z,4234,2021-07-12T09:42:17.833Z
76,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483713,0.0,450,667,normal,450,582,firefox-default,03fcb35f-ce56-4758-a216-8970deacee91,https://b0a0df90f03df6a4f865d584d03f186e.safeframe.googlesyndication.com/safeframe/1-0-38/html/container.html,[],auto_subframe,4236.0,2021-07-12T09:42:18.017Z,4237,2021-07-12T09:42:18.021Z
77,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483714,0.0,450,667,normal,450,582,firefox-default,a489a353-72fa-44ae-a5da-039192782127,https://b0a0df90f03df6a4f865d584d03f186e.safeframe.googlesyndication.com/safeframe/1-0-38/html/container.html,[],auto_subframe,4240.0,2021-07-12T09:42:18.089Z,4241,2021-07-12T09:42:18.106Z
78,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483715,0.0,450,667,normal,450,582,firefox-default,dea080f5-2b63-44b6-b033-a58356e483e3,https://b0a0df90f03df6a4f865d584d03f186e.safeframe.googlesyndication.com/safeframe/1-0-38/html/container.html,[],auto_subframe,4243.0,2021-07-12T09:42:18.172Z,4244,2021-07-12T09:42:18.177Z
79,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483716,0.0,450,667,normal,450,582,firefox-default,072928b4-5748-4836-b1e5-756611927e4d,https://s.amazon-adsystem.com/iu3?cm3ppd=1&d=dtb-pub&csif=t&dl=gg_n-index_snb_ox-db5_dm_cnv_dmx_n-sharethrough_pm-db5_ym_rbd_n-emx_ppt_n-vmg_kg_an-db5_3lift,[],auto_subframe,4287.0,2021-07-12T09:42:27.115Z,4288,2021-07-12T09:42:27.147Z
80,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483717,0.0,450,667,normal,450,582,firefox-default,17130e9f-7996-4c30-808d-a7791a71cfc5,about:blank,[],auto_subframe,4317.0,2021-07-12T09:42:29.503Z,4318,2021-07-12T09:42:29.509Z
81,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483718,2147483708.0,450,667,normal,450,582,firefox-default,e32cef9b-e162-47c4-ace5-ec676f28e74d,https://ssum-sec.casalemedia.com/usermatch?d=https://www.travelandleisure.com/&s=184674&cb=https%3A%2F%2Fjs-sec.indexww.com%2Fht%2Fhtw-pixel.gif%3F,[],auto_subframe,4332.0,2021-07-12T09:42:30.002Z,4333,2021-07-12T09:42:30.018Z
82,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483719,2147483707.0,450,667,normal,450,582,firefox-default,6f0babbc-ddce-4a08-9d3e-55722adc91f4,https://c1.adform.net/serving/cookie/match?party=14&cid=EED9AE82-6A98-4DD8-B09D-02C7F9D3C54E,[],auto_subframe,4910.0,2021-07-12T09:42:38.276Z,4911,2021-07-12T09:42:38.281Z
83,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483720,0.0,450,667,normal,450,582,firefox-default,a296debc-e339-4b77-a674-c7c84b15c57d,https://tpc.googlesyndication.com/sodar/sodar2/224/runner.html,[],auto_subframe,4943.0,2021-07-12T09:42:40.073Z,4950,2021-07-12T09:42:40.075Z
84,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483721,0.0,450,667,normal,450,582,firefox-default,449b8daa-67fb-46fe-909d-f257469a40af,https://www.google.com/recaptcha/api2/aframe,[],auto_subframe,4951.0,2021-07-12T09:42:40.100Z,4952,2021-07-12T09:42:40.110Z
85,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483722,2147483716.0,450,667,normal,450,582,firefox-default,6199ebbe-0463-4712-8f34-2751516e39ed,https://s.amazon-adsystem.com/v3/pr?exlist=gg_n-index_snb_ox-db5_dm_cnv_dmx_n-sharethrough_pm-db5_ym_rbd_n-emx_ppt_n-vmg_kg_an-db5_3lift&fv=1.0&a=cm&cm3ppd=1,[],auto_subframe,5129.0,2021-07-12T09:42:50.234Z,5130,2021-07-12T09:42:50.243Z
86,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483723,0.0,450,667,normal,450,582,firefox-default,0fda5385-75c4-4855-89ab-5dead221f60d,about:blank,[],auto_subframe,5208.0,2021-07-12T09:42:52.450Z,5209,2021-07-12T09:42:52.452Z
87,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483724,0.0,450,667,normal,450,582,firefox-default,203fd673-8aa1-4541-867c-ff89ad885885,about:blank,[],auto_subframe,5210.0,2021-07-12T09:42:52.517Z,5211,2021-07-12T09:42:52.518Z
88,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483725,2147483712.0,450,667,normal,450,582,firefox-default,b83efda5-5387-4eec-9e90-650c0068a4cc,"https://pagead2.googlesyndication.com/pagead/s/cookie_push_onload.html#aHR0cHM6Ly9weC5hZHMubGlua2VkaW4uY29tL3NldHVpZD9wYXJ0bmVyPWdvb2dsZWFkeGRiJmdvb2dsZV9naWQ9Q0FFU0VKUE1NTVk4TDRpZmdySDdZQmdBS0w4Jmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQSlJnRVNGX0hLdEJ4ZHZTMkhWcXlCdGgya0U5ekYyYzRpSWZPSUVWY3RRNjR4VjFPZ2J4dUZyRzVDWlVHR1FBWUtDS25jckVYVDFJZmI4WE5odGxvc3d6NDJqTlRDcA==,aHR0cHM6Ly9wci1iaC55YnAueWFob28uY29tL3N5bmMvYWR4P2dvb2dsZV9naWQ9Q0FFU0VFWWZ2dHdRU045MlI3Ynk0VGlHbERZJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQTFJhaVd5MGlTeGEtbTQ3TVFvY2w5cEJzNEVkdEdYRTBYdEE3WTRiVkZ3NFJ2a2lyakdhaEQzTVg4RGZlLVlSUi11dDJLQ3Z5Y0plNlpmbDdubl9qallDVDM0cXBEZA==,aHR0cHM6Ly9ydGIub3BlbngubmV0L3N5bmMvZGRzP2dvb2dsZV9naWQ9Q0FFU0VMa0hhcGhFdVBPSjRRSm9MRWJ6ZTZNJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQSmN1bHlIUU5IZFY1d05HSFE0eVBRa3haQlltWXpMYkNCRWtqM3k0SXMxWHZ0WHVjWWhWMWYwQ1RiTUhNWHo2WEVMTlVBdTNDcHhLbkFPRWJKZGJwWXJYMHdVdW5aRg==,aHR0cHM6Ly9tYXRjaC4zNjB5aWVsZC5jb20vbWF0Y2gvZWJkYT9nb29nbGVfZ2lkPUNBRVNFTWpiSzRzMFdxS3YwRU1QREFtZXZ2WSZnb29nbGVfY3Zlcj0xJmdvb2dsZV9wdXNoPUFZZzVxUEpoYmNmSnE3ZGl6elVRYlIxcnJtcEw4ZzgtQXA1dGpLWWE5d20zTmhYWW40d2s3ZFh3dXZsald6QWFqN1JjN2RNd2JQNW1qcWtReXBzbGppb1RsZGtnZnJvUS1VRzM=,aHR0cHM6Ly9jcy5tZWRpYS5uZXQvY2tzeW5jP3R5cGU9ZyZnb29nbGVfZ2lkPUNBRVNFSURzOU0zUlEydEJuOHoyYXh2QXVEcyZnb29nbGVfY3Zlcj0xJmdvb2dsZV9wdXNoPUFZZzVxUEp4NnhmVmhRZk1hVjAxbFktbFc1ZUNxUFktZW1nUi1SaHZWdVdXWTVqNXhTUDFZVm5uUmEtemQybGtBSk9UdDZMYl9GaXYzdGJfWDJ1cktEZWlfR2liUjduemZvYVE=,aHR0cHM6Ly9waXhlbC5hZHZlcnRpc2luZy5jb20vdXBzLzU4MjAyL3N5bmM_Z2Rwcj0mZ2Rwcl9jb25zZW50PSZyZWRpcj10cnVlJmdvb2dsZV9naWQ9Q0FFU0VJS2I2SzlQVTY5QTFNeldTWENObXJFJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQTEtFenFpcHV4cW9sSFY5WU5lQzZ5UHBYcFl3NndXWHRLVVhYYzFKc1JHT3d4V1E4ZEV0ZVVTTVlhSTRHLWdMU09CdWFGX25IbHk2Y2U1c3dhcWNIWDFHdFlvMXY2S3N3,aHR0cHM6Ly9tYXRjaC5zaGFyZXRocm91Z2guY29tL0U0cm9vQXRBL3YxP2dvb2dsZV9naWQ9Q0FFU0VDLUgzQmxEMUE0UmRKMm1SZmpaRy1rJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQTFVrelg5RU9HUEZSdy1YWFBTSVRWby0zUUFsWDNWRWl2TGR1SWhVc1RDMU16SFAwdkRBWUg1VHpGbnd6bVlCZjhybXVvbnZuQml6eTBQUlRNSXcyV0VhQVV4Zm5fb0hR,aHR0cHM6Ly9jbS5nLmRvdWJsZWNsaWNrLm5ldC9waXhlbC9hdHRyP2Q9QUhORjEzSlg4Vjk2TVFmTFMwU1FOSEJaUWhtQndCOHQ2UkNkZHFFZWg1elBtSEVvUS1RTGsxVVBaNW1FWFpXSjkxVDVmZDh1RGhsTmt4WQ==",[],auto_subframe,5313.0,2021-07-12T09:42:56.795Z,5314,2021-07-12T09:42:56.797Z
89,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483726,2147483713.0,450,667,normal,450,582,firefox-default,8b09704b-87d7-4c52-8e7a-0773be4d39e1,"https://pagead2.googlesyndication.com/pagead/s/cookie_push_onload.html#aHR0cHM6Ly9hZC50dXJuLmNvbS9yL2NzP3BpZD0zJmdvb2dsZV9naWQ9Q0FFU0VBQUpGajQ5MWtjVFdhbWl2SGlrWUFNJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQSTBpNldVS0NDbzk5a0lhTmRTRjdsdjMzZld1QzdEbEViNXBWU2VOU3dfRTlTeWJLT25nUFhQRm5ncmdrS0xvLXFXdDVIVXk1YnB2cVZaTE5CeEtmcksyVHZ6UTJISA==,aHR0cHM6Ly9waXhlbC1zeW5jLnNpdGVzY291dC5jb20vZG1wL3BpeGVsU3luYz9uaWQ9OCZnb29nbGVfZ2lkPUNBRVNFTkl2SDR0Qm12X2RqekpUM3NyLVN0WSZnb29nbGVfY3Zlcj0xJmdvb2dsZV9wdXNoPUFZZzVxUExQbDhEdWFsdEN1S3hKMlZvSTFvRVB0Z05wbGszLXBHY01GbTItbk1FRUVlRmJmWkRpV1RMcGZ5aWpvc19sMk9OTUhHMlgzNkxWc01SLUNDZTU2NlU4LWlkVlRtVHI=,aHR0cHM6Ly9waXguaW1wZGVzay5jb20vY3N5bmMvZ29vZ2xlP2dvb2dsZV9naWQ9Q0FFU0VDeTF3UVBWU0x4MDBKaXV0QUhreWZRJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQSmh1MmI3Q1JvTTFRWHc4V1pRWWNkMHcwS214RHNLbE84eHpJc1luTE5faHE3ZVZEMkw1bHBOT2RJbW56NTR3aVd2aDU1d1JYcjlhZ28zRVJneUVMMUUyS2JscDc2TA==,aHR0cHM6Ly9iMXN5bmMuemVtYW50YS5jb20vdXNlcnN5bmMvZ29vZ2xlYWR4Lz9nb29nbGVfZ2lkPUNBRVNFTVFVMnBkdmIxVXZIN0pRdndMSlpsMCZnb29nbGVfY3Zlcj0xJmdvb2dsZV9wdXNoPUFZZzVxUEpmMDBOSlZkYTFLSno2OWNiMW5GVUk1RFByOTlnaFNDRjh0b0ZpdlJyVjlYdGNJcHc4dXFVZlFkemc2MDNoemV1bFhzY1VmZl84TWRoVEE0cUxLWDlKajFyZVNFSUE=,aHR0cHM6Ly9zLmFkLnNtYWF0by5uZXQvYy9uLy8vLT9hZE5ldEluaXQ9ZyZnb29nbGVfZ2lkPUNBRVNFUE5Tc2xNcnJtU3JXUGdoNzU0T3QxRSZnb29nbGVfY3Zlcj0xJmdvb2dsZV9wdXNoPUFZZzVxUExNcGhEMWZSTVFOUFVVQWF0Sm0ybHJSYk9ZUE0xcTZ2bE9EX1RsY1JfTERyaDBPOHhfeDF4azBNM0J5Xy1UQjRsMXloTmZWNFUwOFFweUtNM2pjRFNMbEZyS1NPYng=,aHR0cHM6Ly9zeW5jLjFyeC5pby91c2Vyc3luYzIvcm1wc3NwP3N1Yj1nb29nbGUmcmVkaXI9aHR0cHMlM0ElMkYlMkZjbS5nLmRvdWJsZWNsaWNrLm5ldCUyRnBpeGVsJTNGZ29vZ2xlX25pZCUzRHIxJTI2Z29vZ2xlX3B1c2glM0QlNUJSWF9TUEQlNUQlMjZnb29nbGVfaG0lM0QlNUJSWF9VVUlEX0I2NF9CSU4lNUQmZ29vZ2xlX2dpZD1DQUVTRUxWR3BoTUxmeEZWc1Y4STh6cW9MdXcmZ29vZ2xlX2N2ZXI9MSZnb29nbGVfcHVzaD1BWWc1cVBLTldJclItbFlPNkVOUksxWkl6R1RyVFlqTkJRWFF1YWt2X3V0UGZZaGpWcXNjaDE4MzhSOWZoMmJzV3lKZWJ3cFNMT05velF3MlEzamhKdlBfck5YSVhybVJBdjQ=,aHR0cHM6Ly90Zy5zb2NkbS5jb20vcnRiL3N5bmNfYmVmb3JlP3Byb3RvPWdvb2dsZV9lYmRhJmdvb2dsZV9naWQ9Q0FFU0VFZmRKS1FFREZ5eFRiblR6ZWVqQ1FBJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQSXRaNjZZUG9HRW1fSlJ2VDRlN3dEWmcwWC14T3VjdENGcUZCbmxGOGozb0lHaWdpX2J0UnRheTBoZk1aT0VTa0FpT3diUHVnWmdWcTVnb3lmU1VPMnBkeUhReUl4Sw==,aHR0cHM6Ly9jbS5nLmRvdWJsZWNsaWNrLm5ldC9waXhlbC9hdHRyP2Q9QUhORjEzSTR3UEZoSEh3eU9SeE41NzNraWt0MmFNQlhXTnJjUmxPVGI3VUtLSTJpaXhTWUtSODJyTEtDT3ZvLWxrRTUwalVjc192ZA==",[],auto_subframe,5322.0,2021-07-12T09:42:59.164Z,5323,2021-07-12T09:42:59.167Z
90,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483727,2147483714.0,450,667,normal,450,582,firefox-default,06b37740-4baf-4650-94e1-fc89a6c198e4,"https://pagead2.googlesyndication.com/pagead/s/cookie_push_onload.html#aHR0cHM6Ly9nb29nbGUyd2F5Y20ubmV0bW5nLmNvbS9jbS8_Z29vZ2xlX2dpZD1DQUVTRUxSU1BDdl9nR1hxdE9uRWc1bHJUalUmZ29vZ2xlX2N2ZXI9MSZnb29nbGVfcHVzaD1BWWc1cVBMYk15ZXI1OWJsZWxsZkt1bUdyYlpMT3VHNXFXSk1LTzFrRG9KQkl4bzVMMkRHYnZKVlBtTVBPWVdEVTNIYlJ6TjVmbFJGWFpWRi0yRHYtdFVZejRpSTFTcTRyTVN5,aHR0cHM6Ly9zeW5jLm1hdGh0YWcuY29tL3N5bmMvaW1nP210X2V4aWQ9NCZnb29nbGVfZ2lkPUNBRVNFSDhleW9tRkN5UGJUVm1XY1hUckRodyZnb29nbGVfY3Zlcj0xJmdvb2dsZV9wdXNoPUFZZzVxUEtpN2VnNGpfcGJZaEZLZkRObTRRNDVicXpQdlJFbVdkeVpqQnFIOFZkRi1MM1dQcXhjQ0lnZ0hndjAza0hJVFlKM1RMTUpZVlZMeExwY3B4YkpYR2hPazNVUDJCQ3JoUQ==,aHR0cHM6Ly9weC5hZHMubGlua2VkaW4uY29tL3NldHVpZD9wYXJ0bmVyPWdvb2dsZWFkeGRiJmdvb2dsZV9naWQ9Q0FFU0VKUE1NTVk4TDRpZmdySDdZQmdBS0w4Jmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQTF9NTTZiM0lVczdRcEJXRmtSN3hGNG5Ba1hLYVB5OEp1c3lxQzNOR21RXzRwSWhCWjJBcEdRWXFwQUhLQkxCbjBPMUtPT052QXRCMTU5RTVPM3ZXdDFnc1Qyc3dwT3p3,aHR0cHM6Ly9waXguaW1wZGVzay5jb20vY3N5bmMvZ29vZ2xlP2dvb2dsZV9naWQ9Q0FFU0VDeTF3UVBWU0x4MDBKaXV0QUhreWZRJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQTHJUd2MtMkw3NHQzLXRaY1RHYnptVk5Bb28wYnF3NUNjT3E0YmV6QVV0cUJRYmdWMTlObWcxUWVQUHczZkhYcXN4ZWQ1NW1Fem84bkpad1pHQ0J4Sk9ZMzY0VGlrag==,aHR0cHM6Ly9jLnVzMS5keW50cmsuY29tL2FkeC9nYS91cy5waHA_ZHluaz1nYTJleCZnb29nbGVfcHVzaD0lR09PR0xFX1BVU0glJmN0eT1iciZnb29nbGVfZ2lkPUNBRVNFR29mTko1akhwYmdZRDVmeUgtdkNmQSZnb29nbGVfY3Zlcj0xJmdvb2dsZV9wdXNoPUFZZzVxUEt3clJMRGxOcmtOT2NtQmt4RE9CTTBaQ1gzSzZ3bjFwbFhTSEJKV2FsckVqN3BwRngxd1pLdkt4TFVhMjVkci1hSm8yR2l6dDk2X0ctUXZXTlgyR1NlbEdNdGhONmgtZw==,aHR0cHM6Ly9jMS5hZGZvcm0ubmV0L3NlcnZpbmcvY29va2llL21hdGNoLz9wYXJ0eT0xJmdvb2dsZV9naWQ9Q0FFU0VQc3dmOXJZQ2hfbHlicWRnWjZLb1RjJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQS1U1R1d1OGVteGlYdGtjdE5VZ2owX0VPNVQ4Mk5vTG1mMGhIemhmS3lLT3dxVjNMUW91SnZBc1B5dUczWUR6TEVvYk5UV01fRFdFMm9hTHdBOHFLV1Z5RlpzWWZqOGlR,aHR0cHM6Ly9waXhlbC5hZHZlcnRpc2luZy5jb20vdXBzLzU4MjAyL3N5bmM_Z2Rwcj0mZ2Rwcl9jb25zZW50PSZyZWRpcj10cnVlJmdvb2dsZV9naWQ9Q0FFU0VJS2I2SzlQVTY5QTFNeldTWENObXJFJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQS2VVdmNqNmlkSmFKeEYzTnNDTTRmakxFNHBHTmZYVlplVU5CSWpUQ3NNZ3loVHFzT2hwZVhIeTNCMFZ1SERJbmFwelVtdEN3UlRxcEdENGFyNWJKSEZQbUQ5TFVEcFM2TQ==,aHR0cHM6Ly9jbS5nLmRvdWJsZWNsaWNrLm5ldC9waXhlbC9hdHRyP2Q9QUhORjEzSU1rcU5MUXBjTGp4d1hOZU9WRkZxWUxpMzBmVWR4dm1wV29oazBWY2JhS19wLUVKczFOdjNtLW10b3dVMzdBYnZpVUtnLXpB",[],auto_subframe,5349.0,2021-07-12T09:43:00.912Z,5350,2021-07-12T09:43:00.927Z
91,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483728,2147483715.0,450,667,normal,450,582,firefox-default,faf4d655-d3fd-4600-a8d6-e573ed13b737,"https://pagead2.googlesyndication.com/pagead/s/cookie_push_onload.html#aHR0cHM6Ly9nb29nbGUyd2F5Y20ubmV0bW5nLmNvbS9jbS8_Z29vZ2xlX2dpZD1DQUVTRUxSU1BDdl9nR1hxdE9uRWc1bHJUalUmZ29vZ2xlX2N2ZXI9MSZnb29nbGVfcHVzaD1BWWc1cVBMVk1IWDBKWmQ1NDg3NzZ3S1piZjdOZ0xaTVU2aVR1Q19yVnlHaXIzVnI2NDJzbzY4ZkpEeGVCdjFzN2pTRXpaZlRHQjVwNlZUOXI5T0V3S1UxV0pxektVT3lfaEhz,aHR0cHM6Ly9weC5vd25lcmlxLm5ldC9lY21nP2dvb2dsZV9naWQ9Q0FFU0VHdnZEanlCOERFY2FZOEk2RExGR1dRJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQSlAwUGVWMFp6cXFnMnNyT083SFpoOURKdXMwaHVneFZKQlliaV80TmliTFhSZUtaakNtLTM5c3hobzNVZVQzRFJoQTR0bEx6TUVjZ0RjckQ1NFJheDBMMWwxeFJEbA==,aHR0cHM6Ly9hZXAubXhwdGludC5uZXQvc24uYXNoeD9nb29nbGVfZ2lkPUNBRVNFRTh2dTJ4M2xzTkVNVzIwYldoS1JqUSZnb29nbGVfY3Zlcj0xJmdvb2dsZV9wdXNoPUFZZzVxUElPS2xZeldkdE4zMXgtQ2pwOVQ4Ry00QWFCM1daVDN4UUd5RFFLaldlNzFrVEo3dWM5cGFRcktXZFpPU0xrRS14M3lzQldsUUFNaTZRR3lETkJKendDZmVIN3BfaDE=,aHR0cHM6Ly94LmJpZHN3aXRjaC5uZXQvc3luYz9zc3A9Z29vZ2xlJmdvb2dsZV9naWQ9Q0FFU0VGX01yV3pKRWtrTENkSUtvbTVBeFRJJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQSWdsZjhRa3oyMFF3YWR6bTBHNWlzbS1BdlNJUEdZTVpHd2NTd2l4S1JlcThqY2ZxRXVwVjh3SFhnRkRRSUh4QXUwaUR2MF9VRnk1SF9Uclk0UVNWRmhCaS1sVWtOYw==,aHR0cHM6Ly9hLmNsaWNrY2VydGFpbi5jb20vcHgvaW1nL2cvP2dvb2dsZV9naWQ9Q0FFU0VGUjFMcndFTkhheTA5VW8zSnJQbXVnJmdvb2dsZV9jdmVyPTEmZ29vZ2xlX3B1c2g9QVlnNXFQTFlGTHgwV2xRYUV2WDgyNE9YdUFFUG9kZkYzRllNck9ycUhSV2NTbXlNd3lpSEdXWHhxNlpwSEoxMVpBWldJZmZ5MnVpZjZtRklROTBrZWRDck9JdzB5Q3hEaG5tdQ==,aHR0cHM6Ly9waXhlbC5ydWJpY29ucHJvamVjdC5jb20vZXhjaGFuZ2Uvc3luYy5waHA_cD1kZnAmZ29vZ2xlX2dpZD1DQUVTRU9lb1MzMS1HdXNtMTdBMXotQnZJWUkmZ29vZ2xlX2N2ZXI9MSZnb29nbGVfcHVzaD1BWWc1cVBLb0R4OWIwQkVQVlZJVjdrdEJwR2J5VUtjWldyTHItNzh3TDd3SE5mZWVuZ01OOWhDMnh3NWxvTEE1dUY4QTgxdGtjLS1yMnBCa0l3UVJnVlZlc3BtbmF1ZVFBYU0=,aHR0cHM6Ly9hZHMueWllbGRtby5jb20vZXhwdHN5bmM_Z29vZ2xlX2dpZD1DQUVTRUNkOUpVTmdDLTBaRzBzZ3FYcGFzeWsmZ29vZ2xlX2N2ZXI9MSZnb29nbGVfcHVzaD1BWWc1cVBLSEJFQzNsb0lrZUctTWNfZDZIVHIxRkllcDJmTXJiRXhQM1R5eVNoT1BPV3RFaUtCWTl1SEhINGZxRDVJMllEWTNjT2V3UXV1d0V4VHBHY0s2V2RDMnRqWG1wX0lE,aHR0cHM6Ly9jbS5nLmRvdWJsZWNsaWNrLm5ldC9waXhlbC9hdHRyP2Q9QUhORjEzTEo0RzRtdlVxVTIzY2JOaWJrbGRwU3RuRnRJbWhkWnR2ekxTSDRZRm1TU3JTQi05eGlPUUtPdG52d2o3MDZlQ1g3U0dsSw==",[],auto_subframe,5370.0,2021-07-12T09:43:02.481Z,5371,2021-07-12T09:43:02.487Z
92,,0,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,,1,2,,2147483729,2147483711.0,450,667,normal,450,582,firefox-default,ac32f293-7f92-47f7-9927-7a0f3d1a1961,https://tpc.googlesyndication.com/sodar/Enqz_20U.html,[],auto_subframe,5374.0,2021-07-12T09:43:02.636Z,5375,2021-07-12T09:43:02.647Z
