index,id,incognito,browser_id,visit_id,old_request_url,old_request_id,new_request_url,new_request_id,extension_session_uuid,event_ordinal,window_id,tab_id,frame_id,response_status,response_status_text,headers,time_stamp
178,179,0,718011058,185298173954849,https://pippio.com/api/sync?pid=5324&it=1&iv=3db8e47d255331b5332dd85b484e42ca7510db26e8cbe12a4b36049b3176d00c791426b5417dce21&_=2,490,https://usermatch.krxd.net/um/v2?partner=liveramp_identity,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5273,1,2,2147483719,307,HTTP/2.0 307 Temporary Redirect,"[[""cache-control"",""no-cache, no-store""],[""location"",""https://usermatch.krxd.net/um/v2?partner=liveramp_identity""],[""p3p"",""CP=\""NOI DSP COR NID CURa ADMa DEVa PSAa PSDa OUR BUS COM INT OTC PUR STA\""""],[""set-cookie"",""pxrc=CKrruYcGEgUIoUQQABIGCN2sKxAK; Path=/; Domain=pippio.com; Expires=Sun, 12 Sep 2021 05:27:16 GMT; Secure; SameSite=None""],[""timing-allow-origin"",""*""],[""date"",""Wed, 14 Jul 2021 05:27:16 GMT""],[""content-length"",""0""],[""via"",""1.1 google""],[""alt-svc"",""clear""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:17.409Z
179,180,0,718011058,185298173954849,https://cm.g.doubleclick.net/pixel?google_nid=bidswitch_dbm&google_cm&google_sc&ssp=themediagrid&bsw_param=94507adc-c442-485c-83aa-2d91ebf792c1&google_hm=OTQ1MDdhZGMtYzQ0Mi00ODVjLTgzYWEtMmQ5MWViZjc5MmMx,484,https://x.bidswitch.net/sync?dsp_id=16&user_id=CAESEG7zCuRl1N_FaFfEWF7GaY8&google_cver=1&ssp=themediagrid&bsw_param=94507adc-c442-485c-83aa-2d91ebf792c1,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5345,1,2,0,302,HTTP/2.0 302 Found,"[[""p3p"",""policyref=\""https://googleads.g.doubleclick.net/pagead/gcn_p3p_.xml\"", CP=\""CURa ADMa DEVa TAIo PSAo PSDo OUR IND UNI PUR INT DEM STA PRE COM NAV OTC NOI DSP COR\""""],[""location"",""https://x.bidswitch.net/sync?dsp_id=16&user_id=CAESEG7zCuRl1N_FaFfEWF7GaY8&google_cver=1&ssp=themediagrid&bsw_param=94507adc-c442-485c-83aa-2d91ebf792c1""],[""date"",""Wed, 14 Jul 2021 05:27:17 GMT""],[""pragma"",""no-cache""],[""expires"",""Fri, 01 Jan 1990 00:00:00 GMT""],[""cache-control"",""no-cache, must-revalidate""],[""cross-origin-resource-policy"",""cross-origin""],[""content-type"",""text/html; charset=UTF-8""],[""server"",""HTTP server (unknown)""],[""content-length"",""365""],[""x-xss-protection"",""0""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:18.197Z
180,181,0,718011058,185298173954849,https://lciapi.ninthdecimal.com/v1/lci/imp/adv-thehomedepot/c-26201?typ=Multi&chn=mere&brand=homedepot&did=[INSERT_DEVICE_ID]&xdv=1&aud=general&plcmnt=hdh&site=er&crtv=stnd&iol=hdhomeq1&ad=consumer&ord=907250617,515,https://tapestry.tapad.com/tapestry/1?ta_partner_id=1050&ta_partner_did=5618212DB675EE60871F4B5C0287AE49&ta_redirect=https%3A%2F%2Flciapi.ninthdecimal.com%2Fv1%2Flci%2Fsync%2Fadv-tpad%2Fc-20395%2F%3Fdidt%3Dtacid%26did%3D%24%7BIDS%3Akey%7D,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5367,1,2,2147483724,302,HTTP/1.1 302 Moved Temporarily,"[[""Server"",""openresty/1.15.8.2""],[""Date"",""Wed, 14 Jul 2021 05:27:18 GMT""],[""Content-Type"",""text/html""],[""Content-Length"",""151""],[""Connection"",""keep-alive""],[""Location"",""https://tapestry.tapad.com/tapestry/1?ta_partner_id=1050&ta_partner_did=5618212DB675EE60871F4B5C0287AE49&ta_redirect=https%3A%2F%2Flciapi.ninthdecimal.com%2Fv1%2Flci%2Fsync%2Fadv-tpad%2Fc-20395%2F%3Fdidt%3Dtacid%26did%3D%24%7BIDS%3Akey%7D""],[""Expires"",""Wed, 14 Jul 2021 05:27:17 GMT""],[""Cache-Control"",""no-cache, private""],[""P3P"",""CP=\""This is not a P3P policy! See http://www.ninthdecimal.com/privacy-policy-terms-of-service for more info.\""""],[""Set-Cookie"",""ndat=LSEYVmDudbZcSx+HSa6HAg==; expires=Mon, 10-Jan-22 05:27:18 GMT; domain=.ninthdecimal.com; path=/;Secure;SameSite=None""]]",2021-07-14T05:27:18.412Z
181,182,0,718011058,185298173954849,https://cm.g.doubleclick.net/pixel?google_nid=openx&google_cm&google_sc,532,https://us-u.openx.net/w/1.0/sd?id=537072991&val=CAESEGlpFuZ-HXC24h-FGSOEj34&google_cver=1,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5372,1,2,2147483716,302,HTTP/2.0 302 Found,"[[""p3p"",""policyref=\""https://googleads.g.doubleclick.net/pagead/gcn_p3p_.xml\"", CP=\""CURa ADMa DEVa TAIo PSAo PSDo OUR IND UNI PUR INT DEM STA PRE COM NAV OTC NOI DSP COR\""""],[""location"",""https://us-u.openx.net/w/1.0/sd?id=537072991&val=CAESEGlpFuZ-HXC24h-FGSOEj34&google_cver=1""],[""date"",""Wed, 14 Jul 2021 05:27:18 GMT""],[""pragma"",""no-cache""],[""expires"",""Fri, 01 Jan 1990 00:00:00 GMT""],[""cache-control"",""no-cache, must-revalidate""],[""cross-origin-resource-policy"",""cross-origin""],[""content-type"",""text/html; charset=UTF-8""],[""server"",""HTTP server (unknown)""],[""content-length"",""295""],[""x-xss-protection"",""0""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:18.530Z
182,183,0,718011058,185298173954849,https://sync-tm.everesttech.net/upi/pid/ny75r2x0?redir=https%3A%2F%2Fus-u.openx.net%2Fw%2F1.0%2Fsd%3Fid%3D537148856%26val%3D%24%7BTM_USER_ID%7D,528,https://us-u.openx.net/w/1.0/sd?id=537148856&val=YO4qVQAC2R70ogA4,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5399,1,2,2147483716,302,HTTP/2.0 302 Found,"[[""server"",""Varnish""],[""retry-after"",""0""],[""location"",""https://us-u.openx.net/w/1.0/sd?id=537148856&val=YO4qVQAC2R70ogA4""],[""accept-ranges"",""bytes""],[""date"",""Wed, 14 Jul 2021 05:27:18 GMT""],[""via"",""1.1 varnish""],[""x-served-by"",""cache-msp11867-MSP""],[""x-cache"",""HIT""],[""x-cache-hits"",""0""],[""x-timer"",""S1626240439.510712,VS0,VE0""],[""cache-control"",""no-cache""],[""pragma"",""no-cache""],[""content-length"",""0""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:18.740Z
183,184,0,718011058,185298173954849,https://ad.turn.com/r/cs?pid=9&gdpr=0,527,https://us-u.openx.net/w/1.0/sd?id=537073061&val=2708751262843985663&gdpr=0&gdpr_consent=&us_privacy=,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5407,1,2,2147483716,302,HTTP/2.0 302 Found,"[[""p3p"",""policyref=\""/w3c/p3p.xml\"", CP=\""NOI CURa DEVa TAIa PSAa PSDa IVAa IVDa OUR IND UNI NAV\""""],[""cache-control"",""max-age=0, no-cache, no-store, private, must-revalidate, s-maxage=0""],[""pragma"",""no-cache""],[""set-cookie"",""uid=2708751262843985663; Domain=.turn.com; Expires=Mon, 10-Jan-2022 05:27:18 GMT; Path=/; Secure; SameSite=None""],[""location"",""https://us-u.openx.net/w/1.0/sd?id=537073061&val=2708751262843985663&gdpr=0&gdpr_consent=&us_privacy=""],[""content-length"",""0""],[""date"",""Wed, 14 Jul 2021 05:27:18 GMT""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:18.997Z
184,185,0,718011058,185298173954849,https://usermatch.krxd.net/um/v2?partner=liveramp_identity,490,https://pippio.com/api/sync?pid=709973&it=1&iv=OPTKdkTe,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5409,1,2,2147483719,302,HTTP/2.0 302 Found,"[[""date"",""Wed, 14 Jul 2021 05:27:18 GMT""],[""content-length"",""0""],[""location"",""https://pippio.com/api/sync?pid=709973&it=1&iv=OPTKdkTe""],[""x-cache"",""MISS""],[""x-cache-hits"",""0""],[""x-served-by"",""usermatch-a003-ash-prod.krxd.net""],[""x-age"",""0""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:19.203Z
185,186,0,718011058,185298173954849,https://creativecdn.com/cm-notify?pi=trustx,485,https://sofia.trustx.org/sync?tp_id=22&tp_uid=jaTWDKForlxeYnM0de54&pi=trustx,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5451,1,2,0,302,HTTP/2.0 302 Found,"[[""location"",""https://sofia.trustx.org/sync?tp_id=22&tp_uid=jaTWDKForlxeYnM0de54&pi=trustx""],[""cache-control"",""no-cache, no-store, must-revalidate, private, max-age=0""],[""pragma"",""no-cache""],[""date"",""Wed, 14 Jul 2021 05:27:19 GMT, Wed, 14 Jul 2021 05:27:19 GMT""],[""expires"",""Thu, 01 Jan 1970 00:00:00 GMT""],[""content-length"",""0""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:19.972Z
186,187,0,718011058,185298173954849,https://cm.g.doubleclick.net/pixel?google_nid=pmeb&google_sc=1&google_hm=Qqzur3nPTYy_mlPCnYAXzA%3D%3D,545,https://ads.pubmatic.com/AdServer/js/user_sync.html?p=156578&predirect=,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5452,1,2,2147483717,302,HTTP/2.0 302 Found,"[[""p3p"",""policyref=\""https://googleads.g.doubleclick.net/pagead/gcn_p3p_.xml\"", CP=\""CURa ADMa DEVa TAIo PSAo PSDo OUR IND UNI PUR INT DEM STA PRE COM NAV OTC NOI DSP COR\""""],[""location"",""https://ads.pubmatic.com/AdServer/js/user_sync.html?p=156578&predirect=""],[""date"",""Wed, 14 Jul 2021 05:27:19 GMT""],[""pragma"",""no-cache""],[""expires"",""Fri, 01 Jan 1990 00:00:00 GMT""],[""cache-control"",""no-cache, must-revalidate""],[""cross-origin-resource-policy"",""cross-origin""],[""content-type"",""text/html; charset=UTF-8""],[""server"",""HTTP server (unknown)""],[""content-length"",""272""],[""x-xss-protection"",""0""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:19.999Z
187,188,0,718011058,185298173954849,https://sync-tm.everesttech.net/upi/pid/b9pj45k4?redir=https%3A//simage2.pubmatic.com/AdServer/Pug%3Fvcode%3Dbz0yJnR5cGU9MSZqcz0xJmNvZGU9MjE5MSZ0bD0yNTkyMDA%3D%26piggybackCookie%3D%24%7BUSER_ID%7D%26gdpr%3D0%26gdpr_consent%3D,553,https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZqcz0xJmNvZGU9MjE5MSZ0bD0yNTkyMDA=&piggybackCookie=YO4qVQAC2R70ogA4&gdpr=0&gdpr_consent=,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5453,1,2,2147483717,302,HTTP/2.0 302 Found,"[[""server"",""Varnish""],[""retry-after"",""0""],[""location"",""https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZqcz0xJmNvZGU9MjE5MSZ0bD0yNTkyMDA=&piggybackCookie=YO4qVQAC2R70ogA4&gdpr=0&gdpr_consent=""],[""accept-ranges"",""bytes""],[""date"",""Wed, 14 Jul 2021 05:27:19 GMT""],[""via"",""1.1 varnish""],[""x-served-by"",""cache-msp11867-MSP""],[""x-cache"",""HIT""],[""x-cache-hits"",""0""],[""x-timer"",""S1626240440.862327,VS0,VE0""],[""cache-control"",""no-cache""],[""pragma"",""no-cache""],[""content-length"",""0""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:20.000Z
188,189,0,718011058,185298173954849,https://ad.turn.com/r/cs?pid=1&gdpr=0&gdpr_consent=,552,https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZqcz0xJmNvZGU9ODImdGw9MTU3NjgwMCZkcF9pZD0yMg==&piggybackCookie=2708751262843985663&gdpr=0&gdpr_consent=&us_privacy=,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5454,1,2,2147483717,302,HTTP/2.0 302 Found,"[[""p3p"",""policyref=\""/w3c/p3p.xml\"", CP=\""NOI CURa DEVa TAIa PSAa PSDa IVAa IVDa OUR IND UNI NAV\""""],[""cache-control"",""max-age=0, no-cache, no-store, private, must-revalidate, s-maxage=0""],[""pragma"",""no-cache""],[""set-cookie"",""uid=2708751262843985663; Domain=.turn.com; Expires=Mon, 10-Jan-2022 05:27:19 GMT; Path=/; Secure; SameSite=None""],[""location"",""https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZqcz0xJmNvZGU9ODImdGw9MTU3NjgwMCZkcF9pZD0yMg==&piggybackCookie=2708751262843985663&gdpr=0&gdpr_consent=&us_privacy=""],[""content-length"",""0""],[""date"",""Wed, 14 Jul 2021 05:27:19 GMT""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:20.000Z
189,190,0,718011058,185298173954849,https://match.adsrvr.org/track/cmf/generic?ttd_pid=pubmatic&ttd_tpi=1&gdpr=0&gdpr_consent=,551,https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTI4NDkmdGw9MTI5NjAw&piggybackCookie=bf1c86ee-5480-4703-9514-7e65a14fe12e,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5455,1,2,2147483717,302,HTTP/2.0 302 Found,"[[""date"",""Wed, 14 Jul 2021 05:27:19 GMT""],[""content-type"",""text/html""],[""content-length"",""313""],[""location"",""https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTI4NDkmdGw9MTI5NjAw&piggybackCookie=bf1c86ee-5480-4703-9514-7e65a14fe12e""],[""cache-control"",""private,no-cache, must-revalidate""],[""pragma"",""no-cache""],[""x-aspnet-version"",""4.0.30319""],[""set-cookie"",""TDID=bf1c86ee-5480-4703-9514-7e65a14fe12e; domain=.adsrvr.org; expires=Thu, 14-Jul-2022 05:27:20 GMT; path=/; secure; SameSite=None\nTDCPM=CAESFQoGZ29vZ2xlEgsI-PKLismY4zkQBRIZCgpyaWdodG1lZGlhEgsI-KCDvNqZ4zkQBRIWCgdydWJpY29uEgsIwLLT4eqZ4zkQBRIXCghhcHBuZXh1cxILCPLS6rLrmeM5EAUSFQoGY2FzYWxlEgsI8tLqsuuZ4zkQBRIYCgliaWRzd2l0Y2gSCwj4qZmN-5njORAFEhcKCHB1Ym1hdGljEgsIgJ-J2MKk4zkQBRISCgNhYW0SCwjoq-ivsKTjORAFEhYKB2JsdWVrYWkSCwjoq-ivsKTjORAFEhQKBXRhcGFkEgsIjpb7r7Ck4zkQBRIUCgVvcGVueBILCIqX4MzCpOM5EAUYASABKAIyCwiAl4yF2aTjORAFOAFaCHB1Ym1hdGljYAI.; domain=.adsrvr.org; expires=Thu, 14-Jul-2022 05:27:20 GMT; path=/; secure; SameSite=None""],[""p3p"",""CP=\""NOI DSP COR CUR ADMo DEVo PSAo PSDo OUR SAMo BUS UNI NAV\""""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:20.005Z
190,191,0,718011058,185298173954849,https://cm.g.doubleclick.net/pixel?google_nid=pubmatic&google_hm=NDJBQ0VFQUYtNzlDRi00RDhDLUJGOUEtNTNDMjlEODAxN0ND&gdpr=0&gdpr_consent=,548,https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTM0MjImdGw9MTI5NjAw&gdpr=0&gdpr_consent=,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5456,1,2,2147483717,302,HTTP/2.0 302 Found,"[[""p3p"",""policyref=\""https://googleads.g.doubleclick.net/pagead/gcn_p3p_.xml\"", CP=\""CURa ADMa DEVa TAIo PSAo PSDo OUR IND UNI PUR INT DEM STA PRE COM NAV OTC NOI DSP COR\""""],[""location"",""https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTM0MjImdGw9MTI5NjAw&gdpr=0&gdpr_consent=""],[""date"",""Wed, 14 Jul 2021 05:27:19 GMT""],[""pragma"",""no-cache""],[""expires"",""Fri, 01 Jan 1990 00:00:00 GMT""],[""cache-control"",""no-cache, must-revalidate""],[""cross-origin-resource-policy"",""cross-origin""],[""content-type"",""text/html; charset=UTF-8""],[""server"",""HTTP server (unknown)""],[""content-length"",""313""],[""x-xss-protection"",""0""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:20.011Z
191,192,0,718011058,185298173954849,https://cm.g.doubleclick.net/pixel?google_nid=pubmatic&google_cm&google_sc&gdpr=0&gdpr_consent=,549,https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTIxNzcmdGw9MTI5NjAw&gdpr=0&gdpr_consent=&piggybackCookie=CAESEJ1ULWmHF9TcKfcg1qJRogY&google_cver=1,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5457,1,2,2147483717,302,HTTP/2.0 302 Found,"[[""p3p"",""policyref=\""https://googleads.g.doubleclick.net/pagead/gcn_p3p_.xml\"", CP=\""CURa ADMa DEVa TAIo PSAo PSDo OUR IND UNI PUR INT DEM STA PRE COM NAV OTC NOI DSP COR\""""],[""location"",""https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTIxNzcmdGw9MTI5NjAw&gdpr=0&gdpr_consent=&piggybackCookie=CAESEJ1ULWmHF9TcKfcg1qJRogY&google_cver=1""],[""date"",""Wed, 14 Jul 2021 05:27:19 GMT""],[""pragma"",""no-cache""],[""expires"",""Fri, 01 Jan 1990 00:00:00 GMT""],[""cache-control"",""no-cache, must-revalidate""],[""cross-origin-resource-policy"",""cross-origin""],[""content-type"",""text/html; charset=UTF-8""],[""server"",""HTTP server (unknown)""],[""content-length"",""379""],[""x-xss-protection"",""0""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:20.012Z
192,193,0,718011058,185298173954849,https://idsync.rlcdn.com/420486.gif?partner_uid=42ACEEAF-79CF-4D8C-BF9A-53C29D8017CC,546,https://token.rubiconproject.com/token?pid=28028&puid=d030b6c0f28b0dfa6f3dfc53c30964bb7091ccf103c499b4208c3572edbf8aab63c43f2df1037271,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5458,1,2,2147483717,307,HTTP/2.0 307 Temporary Redirect,"[[""cache-control"",""no-cache, no-store""],[""location"",""https://token.rubiconproject.com/token?pid=28028&puid=d030b6c0f28b0dfa6f3dfc53c30964bb7091ccf103c499b4208c3572edbf8aab63c43f2df1037271""],[""p3p"",""CP=\""NOI DSP COR NID CURa ADMa DEVa PSAa PSDa OUR BUS COM INT OTC PUR STA\""""],[""set-cookie"",""rlas3=aqDR6g7BM4qUCZNMQZfLxDnTnPi0fliO12Sg7+Pc6aE=; Path=/; Domain=rlcdn.com; Expires=Thu, 14 Jul 2022 05:27:19 GMT; Secure; SameSite=None\npxrc=CLDruYcGEgUI6EcQABIGCN/qARAH; Path=/; Domain=rlcdn.com; Expires=Sun, 12 Sep 2021 05:27:19 GMT; Secure; SameSite=None""],[""timing-allow-origin"",""*""],[""date"",""Wed, 14 Jul 2021 05:27:19 GMT""],[""content-length"",""0""],[""via"",""1.1 google""],[""alt-svc"",""clear""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:20.015Z
193,194,0,718011058,185298173954849,https://sync.mathtag.com/sync/img?mt_exid=3&redir=https%3A%2F%2Fimage4.pubmatic.com%2FAdServer%2FSPug%3FpartnerID%3D27%26partnerUID%3D%5BMM_UUID%5D,547,https://image4.pubmatic.com/AdServer/SPug?partnerID=27&partnerUID=85e660ee-2585-4300-92a3-2b8c1ab52be0,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5475,1,2,2147483717,302,HTTP/1.1 302 Moved Temporarily,"[[""Date"",""Wed, 14 Jul 2021 05:27:20 GMT""],[""Content-Type"",""image/gif""],[""Content-Length"",""0""],[""Connection"",""keep-alive""],[""Keep-Alive"",""timeout=360""],[""Server"",""MT3 3799 851f7e8 master iad-pixel-x29""],[""Cache-Control"",""no-cache""],[""P3P"",""CP=\""NOI DSP COR NID CURa ADMa DEVa PSAa PSDa OUR BUS COM INT OTC PUR STA\""""],[""location"",""https://image4.pubmatic.com/AdServer/SPug?partnerID=27&partnerUID=85e660ee-2585-4300-92a3-2b8c1ab52be0""],[""Expires"",""Wed, 14 Jul 2021 05:27:19 GMT""]]",2021-07-14T05:27:20.280Z
194,195,0,718011058,185298173954849,https://um.simpli.fi/pubmatic?https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZqcz0xJmNvZGU9ODA2JnRsPTUxODQwMA==&piggybackCookie=uid:$UID&gdpr=0&gdpr_consent=,550,https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTgwNiZ0bD01MTg0MDA=&piggybackCookie=uid:EF8BAEE2F899460096741A75B884A1ED,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5478,1,2,2147483717,302,HTTP/2.0 302 Found,"[[""server"",""nginx""],[""date"",""Wed, 14 Jul 2021 05:27:20 GMT""],[""content-type"",""text/html""],[""content-length"",""154""],[""location"",""https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTgwNiZ0bD01MTg0MDA=&piggybackCookie=uid:EF8BAEE2F899460096741A75B884A1ED""],[""expires"",""Tue, 13 Jul 2021 05:27:20 GMT""],[""cache-control"",""no-cache""],[""strict-transport-security"",""max-age=63072000; includeSubdomains; preload""],[""x-content-type-options"",""nosniff""],[""access-control-allow-origin"",""*""],[""access-control-allow-methods"",""GET, POST, OPTIONS""],[""access-control-allow-headers"",""DNT,X-Mx-ReqToken,Keep-Alive,User-Agent,X-Requested-With,If-Modified-Since,Cache-Control,Content-Type""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:20.317Z
195,196,0,718011058,185298173954849,https://tapestry.tapad.com/tapestry/1?ta_partner_id=1050&ta_partner_did=5618212DB675EE60871F4B5C0287AE49&ta_redirect=https%3A%2F%2Flciapi.ninthdecimal.com%2Fv1%2Flci%2Fsync%2Fadv-tpad%2Fc-20395%2F%3Fdidt%3Dtacid%26did%3D%24%7BIDS%3Akey%7D,515,https://lciapi.ninthdecimal.com/v1/lci/sync/adv-tpad/c-20395/?didt=tacid&did=e5db0c46-60f1-4d0a-8874-3d1e62d30f0d,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5550,1,2,2147483724,302,HTTP/2.0 302 Found,"[[""date"",""Wed, 14 Jul 2021 05:27:21 GMT""],[""strict-transport-security"",""max-age=31536000""],[""set-cookie"",""TapAd_TS=1626215880242;Expires=Sun, 12 Sep 2021 05:27:21 GMT;Path=/;Domain=.tapad.com;Secure;SameSite=None\nTapAd_DID=e5db0c46-60f1-4d0a-8874-3d1e62d30f0d;Expires=Sun, 12 Sep 2021 05:27:21 GMT;Path=/;Domain=.tapad.com;Secure;SameSite=None""],[""p3p"",""policyref=\""http://tapad-taptags.s3.amazonaws.com/policy/p3p.xml\"", CP=\""NOI DSP COR ADM PSAo PSDo OURo SAMo UNRo OTRo BUS COM NAV DEM STA PRE\""""],[""location"",""https://lciapi.ninthdecimal.com/v1/lci/sync/adv-tpad/c-20395/?didt=tacid&did=e5db0c46-60f1-4d0a-8874-3d1e62d30f0d""],[""content-length"",""0""],[""via"",""1.1 google""],[""alt-svc"",""clear""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:22.038Z
196,197,0,718011058,185298173954849,https://cm.g.doubleclick.net/pixel?google_nid=index&google_cm&google_hm=YO4lg6xPq2AG3uiOkL5ZbwAAAysAAAIB&gdpr_consent=&us_privacy=&gdpr=,592,https://ssum-sec.casalemedia.com/usermatchredir?s=184023&gdpr_consent=&gdpr=&google_gid=CAESED1-mqMQ9LR9HTrS3s6vzWM&google_cver=1,,4cd3ee81-0a00-49bf-9a96-90f307a91abb,5631,1,2,2147483727,302,HTTP/2.0 302 Found,"[[""p3p"",""policyref=\""https://googleads.g.doubleclick.net/pagead/gcn_p3p_.xml\"", CP=\""CURa ADMa DEVa TAIo PSAo PSDo OUR IND UNI PUR INT DEM STA PRE COM NAV OTC NOI DSP COR\""""],[""location"",""https://ssum-sec.casalemedia.com/usermatchredir?s=184023&gdpr_consent=&gdpr=&google_gid=CAESED1-mqMQ9LR9HTrS3s6vzWM&google_cver=1""],[""date"",""Wed, 14 Jul 2021 05:27:23 GMT""],[""pragma"",""no-cache""],[""expires"",""Fri, 01 Jan 1990 00:00:00 GMT""],[""cache-control"",""no-cache, must-revalidate""],[""cross-origin-resource-policy"",""cross-origin""],[""content-type"",""text/html; charset=UTF-8""],[""server"",""HTTP server (unknown)""],[""content-length"",""342""],[""x-xss-protection"",""0""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",2021-07-14T05:27:23.858Z
